model,checkpoint_seed,task_id,mae_t1_db,rmse_t1_db,mae_t15_db,rmse_t15_db,mae_t60_db,rmse_t60_db
linearar2d,43,new-site-ara-600-800,1.626954436302185,2.775021553039551,1.795426845550537,3.057574987411499,2.1081135272979736,3.573453664779663
linearar2d,43,new-site-cosmos-600-800,0.5425674915313721,1.0881367921829224,0.7828673720359802,1.2968839406967163,1.4144914150238037,2.0069656372070312
linearar2d,43,new-site-new-band-aerpaw-2400-2600,0.9834768772125244,1.7339210510253906,1.080439567565918,1.8460012674331665,1.31576669216156,2.109246730804444
linearar2d,43,new-site-new-band-ara-2400-2600,1.3758714199066162,2.459455966949463,1.5218749046325684,2.619528293609619,1.833063244819641,2.9664080142974854
linearar2d,43,new-site-new-band-cosmos-2400-2600,0.2754431664943695,0.4223105013370514,0.5699167251586914,0.809998631477356,1.3165704011917114,1.81823205947876
linearar2d,43,reference-powder-600-800,0.789033055305481,1.7028751373291016,0.8568472266197205,1.7969350814819336,0.9836973547935486,1.964380145072937
linearar2d,44,new-bands-powder-2400-2600,0.5522778034210205,1.17304527759552,0.7220749258995056,1.3975050449371338,1.139954686164856,2.014040946960449
linearar2d,44,new-bands-powder-3500-3700,0.1535930931568145,0.3125118613243103,0.2886740565299988,0.5596035122871399,0.6108636856079102,1.1927125453948977
linearar2d,44,new-bands-powder-5725-5925,0.1345861703157425,0.253702312707901,0.2736634016036987,0.529973030090332,0.6025723814964294,1.1860328912734983
linearar2d,44,new-bands-powder-800-1000,0.6717879176139832,2.0782127380371094,0.844421923160553,2.355213165283203,1.1967464685440063,2.6705472469329834
linearar2d,44,new-point-powder-600-800,0.9053069353103638,1.7367202043533323,0.9690604209899902,1.820584774017334,1.0990461111068726,2.00568962097168
linearar2d,44,new-site-aerpaw-600-800,1.0944647789001465,1.839487910270691,1.2889124155044556,2.1159021854400635,1.769040822982788,2.7419309616088867
linearar2d,44,new-site-ara-600-800,1.6300642490386963,2.7744665145874023,1.8070756196975708,3.0625903606414795,2.141296625137329,3.6007955074310303
linearar2d,44,new-site-cosmos-600-800,0.5370838046073914,1.1011897325515747,0.7860047221183777,1.3839552402496338,1.4308464527130127,2.288376569747925
linearar2d,44,new-site-new-band-aerpaw-2400-2600,0.9899237155914308,1.7356988191604614,1.100661277770996,1.8573030233383176,1.3636969327926636,2.1611897945404053
linearar2d,44,new-site-new-band-ara-2400-2600,1.3920071125030518,2.4608280658721924,1.5562771558761597,2.6263012886047363,1.9058830738067627,3.000739097595215
linearar2d,44,new-site-new-band-cosmos-2400-2600,0.2813263237476349,0.4658789038658142,0.5953540205955505,0.9771678447723388,1.3679373264312744,2.2079036235809326
